game_id,vis_team,home_team,vis_score,home_score,OT,Roof,Surface,Temperature,Humidity,Wind_Speed,Vegas_Line,Vegas_Favorite,Over_Under,game_date.x,season,game_date.y,player_id,pos,player,team,pass_cmp,pass_att,pass_yds,pass_td,pass_int,pass_sacked,pass_sacked_yds,pass_long,pass_rating,rush_att,rush_yds,rush_td,rush_long,targets,rec,rec_yds,rec_td,rec_long,fumbles_lost,rush_scrambles,designed_rush_att,comb_pass_rush_play,comb_pass_play,comb_rush_play,Team_abbrev,Opponent_abbrev,two_point_conv,total_ret_td,offensive_fumble_recovery_td,pass_yds_bonus,rush_yds_bonus,rec_yds_bonus,Total_DKP,Off_DKP,Total_FDP,Off_FDP,pass_target_yds,pass_poor_throws,pass_blitzed,pass_hurried,rush_yds_before_contact,rush_yac,rush_broken_tackles,rec_air_yds,rec_yac,rec_drops,offense,off_pct,last_300_median_DKP,last_300_median_FDP,last_600_median_DKP,last_600_median_FDP
201909080cle,TEN,CLE,43,13,FALSE,outdoors,grass,71,55,10,-5.5,CLE,44,43716,2019,43716,RatlDa00,WR,Damion Ratley,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,17,0,10,0,0,0,0,0,0,CLE,TEN,0,0,0,0,0,0,3.7,3.7,2.7,2.7,0,0,0,0,0,0,0,16,1,0,35,49,NA,NA,14.2,11.2
201909080cle,TEN,CLE,43,13,FALSE,outdoors,grass,71,55,10,-5.5,CLE,44,43716,2019,43716,HiggRa00,WR,Rashard Higgins,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,46,0,35,0,0,0,0,0,0,CLE,TEN,0,0,0,0,0,0,6.6,6.6,5.6,5.6,0,0,0,0,0,0,0,48,9,0,31,44,NA,NA,NA,NA
201909080cle,TEN,CLE,43,13,FALSE,outdoors,grass,71,55,10,-5.5,CLE,44,43716,2019,43716,HillDo00,RB,Dontrell Hilliard,CLE,0,0,0,0,0,0,0,0,0,1,4,1,4,2,1,14,0,14,0,0,1,1,0,1,CLE,TEN,0,0,0,0,0,0,8.8,8.8,8.3,8.3,0,0,0,0,2,2,0,7,10,0,12,17,NA,NA,NA,NA
201909080cle,TEN,CLE,43,13,FALSE,outdoors,grass,71,55,10,-5.5,CLE,44,43716,2019,43716,HarrDe03,TE,Demetrius Harris,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,CLE,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,11,15,NA,NA,NA,NA
201909080cle,TEN,CLE,43,13,FALSE,outdoors,grass,71,55,10,-5.5,CLE,44,43716,2019,43716,JohnDE04,RB,D'Ernest Johnson,CLE,0,0,0,0,0,0,0,0,0,1,13,0,13,2,2,23,0,12,0,0,1,1,0,1,CLE,TEN,0,0,0,0,0,0,5.6,5.6,4.6,4.6,0,0,0,0,10,3,0,8,15,0,9,13,NA,NA,NA,NA
201909080cle,TEN,CLE,43,13,FALSE,outdoors,grass,71,55,10,-5.5,CLE,44,43716,2019,43716,FirkAn00,TE,Anthony Firkser,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,NA,NA,NA,NA
201909080cle,TEN,CLE,43,13,FALSE,outdoors,grass,71,55,10,-5.5,CLE,44,43716,2019,43716,JennDa00,WR,Darius Jennings,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,NA,NA,NA,NA
201909080cle,TEN,CLE,43,13,FALSE,outdoors,grass,71,55,10,-5.5,CLE,44,43716,2019,43716,FlueDa00,RB,David Fluellen,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,NA,NA,NA,NA
201909080crd,DET,ARI,27,27,TRUE,retractable roof (closed),grass,72,45,0,-2.5,DET,45.5,43716,2019,43716,StafMa00,QB,Matthew Stafford,DET,27,45,385,3,0,3,24,47,110,3,22,0,12,0,0,0,0,0,1,2,1,51,50,1,DET,ARI,0,0,0,1,0,0,31.6,31.6,27.6,27.6,518,10,18,3,22,0,0,0,0,0,84,100,12,10,14.31,14.31
201909080crd,DET,ARI,27,27,TRUE,retractable roof (closed),grass,72,45,0,-2.5,DET,45.5,43716,2019,43716,GollKe00,WR,Kenny Golladay,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,42,1,13,0,0,0,0,0,0,DET,ARI,0,0,0,0,0,0,14.2,14.2,12.2,12.2,0,0,0,0,0,0,0,146.7,12,1,82,98,14,11.5,15.65,12.9
201909080crd,DET,ARI,27,27,TRUE,retractable roof (closed),grass,72,45,0,-2.5,DET,45.5,43716,2019,43716,JoneMa02,WR,Marvin Jones ,DET,0,0,0,0,0,0,0,0,0,1,4,0,4,4,4,56,0,23,0,0,1,1,0,1,DET,ARI,0,0,0,0,0,0,10,10,8,8,0,0,0,0,3,1,0,52,4,0,68,81,NA,NA,11,8.5
201909080crd,DET,ARI,27,27,TRUE,retractable roof (closed),grass,72,45,0,-2.5,DET,45.5,43716,2019,43716,HockTJ00,TE,T.J. Hockenson ,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,131,1,39,0,0,0,0,0,0,DET,ARI,0,0,0,0,0,1,28.1,28.1,22.1,22.1,0,0,0,0,0,0,0,142.2,56,0,60,71,NA,NA,NA,NA
201909080crd,DET,ARI,27,27,TRUE,retractable roof (closed),grass,72,45,0,-2.5,DET,45.5,43716,2019,43716,JameJe00,TE,Jesse James,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,0,15,0,0,0,0,0,0,DET,ARI,0,0,0,0,0,0,2.5,2.5,2,2,0,0,0,0,0,0,0,6,9,0,50,60,NA,NA,9,7.5
201909080crd,DET,ARI,27,27,TRUE,retractable roof (closed),grass,72,45,0,-2.5,DET,45.5,43716,2019,43716,JohnKe06,RB,Kerryon Johnson,DET,0,0,0,0,0,0,0,0,0,16,49,0,9,2,2,13,0,7,0,0,16,16,0,16,DET,ARI,0,0,0,0,0,0,8.2,8.2,7.2,7.2,0,0,0,0,6,43,1,4,9,0,48,57,NA,NA,15.1,12.1
201909080crd,DET,ARI,27,27,TRUE,retractable roof (closed),grass,72,45,0,-2.5,DET,45.5,43716,2019,43716,AmenDa00,WR,Danny Amendola,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,104,1,47,0,0,0,0,0,0,DET,ARI,0,0,0,0,0,1,26.4,26.4,19.9,19.9,0,0,0,0,0,0,0,122.2,43,0,44,52,6.6,4.6,11.8,8.55
201909080crd,DET,ARI,27,27,TRUE,retractable roof (closed),grass,72,45,0,-2.5,DET,45.5,43716,2019,43716,AndeC.00,RB,C.J. Anderson,DET,0,0,0,0,0,0,0,0,0,11,35,0,9,0,0,0,0,0,0,0,11,11,0,11,DET,ARI,0,0,0,0,0,0,3.5,3.5,3.5,3.5,0,0,0,0,6,29,0,0,0,0,24,29,NA,NA,NA,NA
201909080crd,DET,ARI,27,27,TRUE,retractable roof (closed),grass,72,45,0,-2.5,DET,45.5,43716,2019,43716,BawdNi00,RB,Nick Bawden,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,DET,ARI,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,-1,1,0,21,25,NA,NA,NA,NA
201909080crd,DET,ARI,27,27,TRUE,retractable roof (closed),grass,72,45,0,-2.5,DET,45.5,43716,2019,43716,JohnTy02,RB,Ty Johnson,DET,0,0,0,0,0,0,0,0,0,1,6,0,6,0,0,0,0,0,0,0,1,1,0,1,DET,ARI,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0,0,0,0,3,3,0,0,0,0,8,10,NA,NA,NA,NA
201909080crd,DET,ARI,27,27,TRUE,retractable roof (closed),grass,72,45,0,-2.5,DET,45.5,43716,2019,43716,McKiJ.00,RB,J.D. McKissic,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,24,0,12,0,0,0,0,0,0,DET,ARI,0,0,0,0,0,0,4.4,4.4,3.4,3.4,0,0,0,0,0,0,0,1,23,0,5,6,NA,NA,NA,NA
201909080crd,DET,ARI,27,27,TRUE,retractable roof (closed),grass,72,45,0,-2.5,DET,45.5,43716,2019,43716,MurrKy00,QB,Kyler Murray ,ARI,29,54,308,2,1,5,33,45,75.2,3,13,0,9,0,0,0,0,0,0,0,3,62,59,3,ARI,DET,0,0,0,1,0,0,23.62,23.62,19.62,19.62,567,11,5,7,13,0,0,0,0,0,88,100,NA,NA,NA,NA
201909080crd,DET,ARI,27,27,TRUE,retractable roof (closed),grass,72,45,0,-2.5,DET,45.5,43716,2019,43716,FitzLa00,WR,Larry Fitzgerald,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,113,1,45,0,0,0,0,0,0,ARI,DET,0,0,0,0,0,1,28.3,28.3,21.3,21.3,0,0,0,0,0,0,0,153.4,16,0,84,95,13.6,11.6,11,10
201909080crd,DET,ARI,27,27,TRUE,retractable roof (closed),grass,72,45,0,-2.5,DET,45.5,43716,2019,43716,KirkCh01,WR,Christian Kirk,ARI,0,0,0,0,0,0,0,0,0,1,12,0,12,12,4,32,0,10,0,0,1,1,0,1,ARI,DET,1,0,0,0,0,0,10.4,10.4,8.4,8.4,0,0,0,0,0,12,1,139.2,12,0,82,93,10.7,9.2,8.1,6.1
201909080crd,DET,ARI,27,27,TRUE,retractable roof (closed),grass,72,45,0,-2.5,DET,45.5,43716,2019,43716,ByrdDa00,WR,Damiere Byrd ,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,42,0,19,0,0,0,0,0,0,ARI,DET,0,0,0,0,0,0,8.2,8.2,6.2,6.2,0,0,0,0,0,0,0,72.1,10,0,77,88,NA,NA,NA,NA
201909080crd,DET,ARI,27,27,TRUE,retractable roof (closed),grass,72,45,0,-2.5,DET,45.5,43716,2019,43716,JohnDa08,RB,David Johnson,ARI,0,0,0,0,0,0,0,0,0,18,82,0,18,7,6,55,1,27,0,0,18,18,0,18,ARI,DET,0,0,0,0,0,0,25.7,25.7,22.7,22.7,0,0,0,0,42,40,1,44.8,12,1,76,86,14.1,10.1,15.1,13.05
201909080crd,DET,ARI,27,27,TRUE,retractable roof (closed),grass,72,45,0,-2.5,DET,45.5,43716,2019,43716,JohnKe07,WR,KeeSean Johnson,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,46,0,15,0,0,0,0,0,0,ARI,DET,0,0,0,0,0,0,9.6,9.6,7.1,7.1,0,0,0,0,0,0,0,113,3,0,67,76,NA,NA,NA,NA
201909080crd,DET,ARI,27,27,TRUE,retractable roof (closed),grass,72,45,0,-2.5,DET,45.5,43716,2019,43716,WillMa04,TE,Maxx Williams,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,0,15,0,0,0,0,0,0,ARI,DET,0,0,0,0,0,0,2.5,2.5,2,2,0,0,0,0,0,0,0,4,11,0,22,25,NA,NA,NA,NA
201909080crd,DET,ARI,27,27,TRUE,retractable roof (closed),grass,72,45,0,-2.5,DET,45.5,43716,2019,43716,ClayCh00,TE,Charles Clay,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,5,0,0,0,0,0,0,ARI,DET,0,0,0,0,0,0,1.5,1.5,1,1,0,0,0,0,0,0,0,5,0,0,14,16,NA,NA,NA,NA
201909080crd,DET,ARI,27,27,TRUE,retractable roof (closed),grass,72,45,0,-2.5,DET,45.5,43716,2019,43716,EdmoCh00,RB,Chase Edmonds,ARI,0,0,0,0,0,0,0,0,0,1,5,0,5,1,0,0,0,0,0,0,1,1,0,1,ARI,DET,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,0,3,2,0,9,0,0,10,11,NA,NA,NA,NA
201909080crd,DET,ARI,27,27,TRUE,retractable roof (closed),grass,72,45,0,-2.5,DET,45.5,43716,2019,43716,ThomLo00,TE,Logan Thomas,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,NA,NA,NA,NA
201909080crd,DET,ARI,27,27,TRUE,retractable roof (closed),grass,72,45,0,-2.5,DET,45.5,43716,2019,43716,LacyCh00,WR,Chris Lacy,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,NA,NA,NA,NA
201909080crd,DET,ARI,27,27,TRUE,retractable roof (closed),grass,72,45,0,-2.5,DET,45.5,43716,2019,43716,SherTr00,WR,Trent Sherfield,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,11.35,9.1,11.35,9.1
201909080dal,NYG,DAL,17,35,FALSE,retractable roof (closed),fieldturf,72,45,0,-7,DAL,44,43716,2019,43716,ShepSt00,WR,Sterling Shepard,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,42,0,11,0,0,0,0,0,0,NYG,DAL,0,0,0,0,0,0,10.2,10.2,7.2,7.2,0,0,0,0,0,0,0,21,31,0,67,99,9.65,7.65,10.65,8.4
201909080dal,NYG,DAL,17,35,FALSE,retractable roof (closed),fieldturf,72,45,0,-7,DAL,44,43716,2019,43716,MannEl00,QB,Eli Manning,NYG,30,44,306,1,0,1,4,43,95.5,1,6,0,6,0,0,0,0,0,1,1,0,46,46,0,NYG,DAL,0,0,0,1,0,0,18.84,18.84,14.84,14.84,285,9,11,4,6,0,0,0,0,0,63,93,17.14,17.14,17.14,14.7
201909080dal,NYG,DAL,17,35,FALSE,retractable roof (closed),fieldturf,72,45,0,-7,DAL,44,43716,2019,43716,LatiCo00,WR,Cody Latimer,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,74,0,43,0,0,0,0,0,0,NYG,DAL,0,0,0,0,0,0,10.4,10.4,8.9,8.9,0,0,0,0,0,0,0,119.7,15,0,60,88,NA,NA,NA,NA
201909080dal,NYG,DAL,17,35,FALSE,retractable roof (closed),fieldturf,72,45,0,-7,DAL,44,43716,2019,43716,BarkSa00,RB,Saquon Barkley,NYG,0,0,0,0,0,0,0,0,0,11,120,0,59,6,4,19,0,9,0,0,11,11,0,11,NYG,DAL,0,0,0,0,1,0,20.9,20.9,15.9,15.9,0,0,0,0,78,42,4,1.2,16,0,54,79,18.7,16.2,23.4,18.4
201909080dal,NYG,DAL,17,35,FALSE,retractable roof (closed),fieldturf,72,45,0,-7,DAL,44,43716,2019,43716,EngrEv00,TE,Evan Engram ,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,116,1,22,0,0,0,0,0,0,NYG,DAL,0,0,0,0,0,1,31.6,31.6,23.1,23.1,0,0,0,0,0,0,0,71.4,57,0,52,76,NA,NA,9.05,7.3
201909080dal,NYG,DAL,17,35,FALSE,retractable roof (closed),fieldturf,72,45,0,-7,DAL,44,43716,2019,43716,FowlBe00,WR,Bennie Fowler,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,40,0,17,0,0,0,0,0,0,NYG,DAL,0,0,0,0,0,0,9,9,6.5,6.5,0,0,0,0,0,0,0,28,12,0,50,74,4.35,3.35,4.35,3.35
201909080dal,NYG,DAL,17,35,FALSE,retractable roof (closed),fieldturf,72,45,0,-7,DAL,44,43716,2019,43716,ElliRh00,TE,Rhett Ellison,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,0,8,0,0,0,0,0,0,NYG,DAL,0,0,0,0,0,0,1.8,1.8,1.3,1.3,0,0,0,0,0,0,0,31,6,0,22,32,9.95,7.95,8.2,6.2
201909080dal,NYG,DAL,17,35,FALSE,retractable roof (closed),fieldturf,72,45,0,-7,DAL,44,43716,2019,43716,GallWa00,RB,Wayne Gallman,NYG,0,0,0,0,0,0,0,0,0,2,17,1,15,3,3,24,0,13,0,0,2,2,0,2,NYG,DAL,0,0,0,0,0,0,13.1,13.1,11.6,11.6,0,0,0,0,15,2,0,0,24,0,14,21,NA,NA,NA,NA
201909080dal,NYG,DAL,17,35,FALSE,retractable roof (closed),fieldturf,72,45,0,-7,DAL,44,43716,2019,43716,PennEl00,RB,Elijhaa Penny,NYG,0,0,0,0,0,0,0,0,0,2,3,0,2,0,0,0,0,0,0,0,2,2,0,2,NYG,DAL,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0,0,0,0,1,2,0,0,0,0,6,9,NA,NA,NA,NA
201909080dal,NYG,DAL,17,35,FALSE,retractable roof (closed),fieldturf,72,45,0,-7,DAL,44,43716,2019,43716,JoneDa05,QB,Daniel Jones ,NYG,3,4,17,0,0,0,0,6,82.3,1,5,0,5,0,0,0,0,0,1,1,0,5,5,0,NYG,DAL,0,0,0,0,0,0,0.18,0.18,-0.82,-0.82,29,1,0,0,5,0,0,0,0,0,5,7,NA,NA,NA,NA
201909080dal,NYG,DAL,17,35,FALSE,retractable roof (closed),fieldturf,72,45,0,-7,DAL,44,43716,2019,43716,PresDa01,QB,Dak Prescott ,DAL,25,32,405,4,0,0,0,62,158.3,4,12,0,8,0,0,0,0,0,0,0,4,36,32,4,DAL,NYG,0,0,0,1,0,0,36.4,36.4,33.4,33.4,301,2,13,1,11,1,0,0,0,0,65,96,16.64,16.64,16.73,15.77
201909080dal,NYG,DAL,17,35,FALSE,retractable roof (closed),fieldturf,72,45,0,-7,DAL,44,43716,2019,43716,GallMi00,WR,Michael Gallup,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,158,0,62,0,0,0,0,0,0,DAL,NYG,0,0,0,0,0,1,25.8,25.8,19.3,19.3,0,0,0,0,0,0,0,81.9,76,0,53,78,2,1.5,5.4,4.4
201909080dal,NYG,DAL,17,35,FALSE,retractable roof (closed),fieldturf,72,45,0,-7,DAL,44,43716,2019,43716,CoopAm00,WR,Amari Cooper,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,106,1,45,0,0,0,0,0,0,DAL,NYG,0,0,0,0,0,1,25.6,25.6,19.6,19.6,0,0,0,0,0,0,0,110.7,17,2,52,76,6.85,4.55,7.1,5.1
201909080dal,NYG,DAL,17,35,FALSE,retractable roof (closed),fieldturf,72,45,0,-7,DAL,44,43716,2019,43716,CobbRa00,WR,Randall Cobb,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,69,1,25,0,0,0,0,0,0,DAL,NYG,0,0,0,0,0,0,16.9,16.9,14.9,14.9,0,0,0,0,0,0,0,35,41,0,48,71,4.6,3.6,5.5,4
201909080dal,NYG,DAL,17,35,FALSE,retractable roof (closed),fieldturf,72,45,0,-7,DAL,44,43716,2019,43716,WittJa00,TE,Jason Witten,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,15,1,6,0,0,0,0,0,0,DAL,NYG,0,0,0,0,0,0,10.5,10.5,9,9,0,0,0,0,0,0,0,3.2,16,0,45,66,NA,NA,NA,NA
201909080dal,NYG,DAL,17,35,FALSE,retractable roof (closed),fieldturf,72,45,0,-7,DAL,44,43716,2019,43716,ElliEz00,RB,Ezekiel Elliott,DAL,0,0,0,0,0,0,0,0,0,13,53,1,10,2,1,10,0,10,0,0,13,13,0,13,DAL,NYG,0,0,0,0,0,0,13.3,13.3,12.8,12.8,0,0,0,0,20,33,1,0,14,1,37,54,26.9,22.65,19.75,16.75
201909080dal,NYG,DAL,17,35,FALSE,retractable roof (closed),fieldturf,72,45,0,-7,DAL,44,43716,2019,43716,JarwBl00,TE,Blake Jarwin,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,39,1,28,0,0,0,0,0,0,DAL,NYG,0,0,0,0,0,0,12.9,12.9,11.4,11.4,0,0,0,0,0,0,0,32.1,7,0,27,40,NA,NA,NA,NA
201909080dal,NYG,DAL,17,35,FALSE,retractable roof (closed),fieldturf,72,45,0,-7,DAL,44,43716,2019,43716,AustTa00,WR,Tavon Austin,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,8,0,0,0,0,0,0,DAL,NYG,0,0,0,0,0,0,1.8,1.8,1.3,1.3,0,0,0,0,0,0,0,6,2,0,25,37,NA,NA,NA,NA
201909080dal,NYG,DAL,17,35,FALSE,retractable roof (closed),fieldturf,72,45,0,-7,DAL,44,43716,2019,43716,PollTo00,RB,Tony Pollard,DAL,0,0,0,0,0,0,0,0,0,13,24,0,6,0,0,0,0,0,0,0,13,13,0,13,DAL,NYG,0,0,0,0,0,0,2.4,2.4,2.4,2.4,0,0,0,0,3,21,1,0,0,0,22,32,NA,NA,NA,NA
201909080dal,NYG,DAL,17,35,FALSE,retractable roof (closed),fieldturf,72,45,0,-7,DAL,44,43716,2019,43716,OlawJa00,FB,Jamize Olawale ,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DAL,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,16,24,NA,NA,NA,NA
201909080dal,NYG,DAL,17,35,FALSE,retractable roof (closed),fieldturf,72,45,0,-7,DAL,44,43716,2019,43716,ShepRu00,WR,Russell Shepard,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,NA,NA,1.9,1.4
201909080dal,NYG,DAL,17,35,FALSE,retractable roof (closed),fieldturf,72,45,0,-7,DAL,44,43716,2019,43716,TomlEr01,TE,Eric Tomlinson,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,NA,NA,NA,NA
201909080dal,NYG,DAL,17,35,FALSE,retractable roof (closed),fieldturf,72,45,0,-7,DAL,44,43716,2019,43716,SchuDa00,TE,Dalton Schultz,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,NA,NA,NA,NA
201909080dal,NYG,DAL,17,35,FALSE,retractable roof (closed),fieldturf,72,45,0,-7,DAL,44,43716,2019,43716,SmitDe04,WR,Devin Smith,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,NA,NA,NA,NA
201909080jax,KAN,JAX,40,26,FALSE,outdoors,grass,91,54,6,-3.5,KAN,49,43716,2019,43716,WatkSa00,WR,Sammy Watkins,KAN,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,198,3,68,0,0,0,0,0,0,KAN,JAX,0,0,0,0,0,1,49.8,49.8,42.3,42.3,0,0,0,0,0,0,0,105.6,134,0,65,96,NA,NA,13.8,10.8
201909080jax,KAN,JAX,40,26,FALSE,outdoors,grass,91,54,6,-3.5,KAN,49,43716,2019,43716,MahoPa00,QB,Patrick Mahomes ,KAN,25,33,378,3,0,0,0,68,143.2,1,2,0,2,0,0,0,0,0,0,0,1,34,33,1,KAN,JAX,0,0,0,1,0,0,30.32,30.32,27.32,27.32,184,5,6,1,2,0,0,0,0,0,59,87,26.22,26.22,28.34,26.22
201909080jax,KAN,JAX,40,26,FALSE,outdoors,grass,91,54,6,-3.5,KAN,49,43716,2019,43716,HardMe00,WR,Mecole Hardman,KAN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,KAN,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53,78,NA,NA,NA,NA
201909080jax,KAN,JAX,40,26,FALSE,outdoors,grass,91,54,6,-3.5,KAN,49,43716,2019,43716,KelcTr00,TE,Travis Kelce,KAN,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,88,0,42,0,0,0,0,0,0,KAN,JAX,0,0,0,0,0,0,11.8,11.8,10.3,10.3,0,0,0,0,0,0,0,63.2,41,1,50,74,20.7,17.2,19.9,15.4
201909080jax,KAN,JAX,40,26,FALSE,outdoors,grass,91,54,6,-3.5,KAN,49,43716,2019,43716,WillDa05,RB,Damien Williams ,KAN,0,0,0,0,0,0,0,0,0,13,26,1,6,6,6,39,0,18,0,0,13,13,0,13,KAN,JAX,0,0,0,0,0,0,18.5,18.5,15.5,15.5,0,0,0,0,3,23,1,-18,57,0,45,66,NA,NA,NA,NA
201909080jax,KAN,JAX,40,26,FALSE,outdoors,grass,91,54,6,-3.5,KAN,49,43716,2019,43716,RobiDe01,WR,Demarcus Robinson,KAN,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,KAN,JAX,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,6,0,0,43,63,NA,NA,NA,NA
201909080jax,KAN,JAX,40,26,FALSE,outdoors,grass,91,54,6,-3.5,KAN,49,43716,2019,43716,BellBl00,TE,Blake Bell,KAN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,0,7,0,0,0,0,0,0,KAN,JAX,0,0,0,0,0,0,1.7,1.7,1.2,1.2,0,0,0,0,0,0,0,7,0,0,33,49,NA,NA,NA,NA
201909080jax,KAN,JAX,40,26,FALSE,outdoors,grass,91,54,6,-3.5,KAN,49,43716,2019,43716,McCoLe01,RB,LeSean McCoy,KAN,0,0,0,0,0,0,0,0,0,10,81,0,31,1,1,12,0,12,0,0,10,10,0,10,KAN,JAX,0,0,0,0,0,0,10.3,10.3,9.8,9.8,0,0,0,0,49,32,1,4,8,0,20,29,NA,NA,NA,NA
201909080jax,KAN,JAX,40,26,FALSE,outdoors,grass,91,54,6,-3.5,KAN,49,43716,2019,43716,HillTy00,WR,Tyreek Hill,KAN,0,0,0,0,0,0,0,0,0,1,5,0,5,2,2,16,0,8,0,0,1,1,0,1,KAN,JAX,0,0,0,0,0,0,4.1,4.1,3.1,3.1,0,0,0,0,2,3,0,16,0,0,12,18,10.6,8.6,12.9,10.6
201909080jax,KAN,JAX,40,26,FALSE,outdoors,grass,91,54,6,-3.5,KAN,49,43716,2019,43716,SherAn00,FB,Anthony Sherman,KAN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,0,15,0,0,0,0,0,0,KAN,JAX,0,0,0,0,0,0,2.5,2.5,2,2,0,0,0,0,0,0,0,-4,19,0,10,15,NA,NA,NA,NA
201909080jax,KAN,JAX,40,26,FALSE,outdoors,grass,91,54,6,-3.5,KAN,49,43716,2019,43716,MoorMa01,QB,Matt Moore,KAN,0,1,0,0,0,0,0,0,39.6,1,-1,0,-1,0,0,0,0,0,0,0,1,2,1,1,KAN,JAX,0,0,0,0,0,0,-0.1,-0.1,-0.1,-0.1,-4,1,0,0,-1,0,0,0,0,0,9,13,NA,NA,NA,NA
201909080jax,KAN,JAX,40,26,FALSE,outdoors,grass,91,54,6,-3.5,KAN,49,43716,2019,43716,ThomDa06,RB,Darwin Thompson,KAN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,3,0,0,0,0,0,0,KAN,JAX,0,0,0,0,0,0,1.3,1.3,0.8,0.8,0,0,0,0,0,0,0,0,3,0,2,3,NA,NA,NA,NA
